energy-1-0,homogeneity-1-0,ASM-1-0,energy-1-45,homogeneity-1-45,ASM-1-45,energy-1-90,homogeneity-1-90,ASM-1-90,energy-1-135,homogeneity-1-135,ASM-1-135,Class
0.09542363,0.67791193,0.00910567,0.0856305,0.60954154,0.00733258,0.09563915,0.66729085,0.00914685,0.08566618,0.60939867,0.0073387,1
0.08912955,0.65730677,0.00794408,0.08088133,0.59998883,0.00654179,0.09084557,0.65983147,0.00825292,0.08046797,0.59885144,0.00647509,1
0.09603282,0.67702956,0.0092223,0.08646691,0.60820949,0.00747653,0.09642113,0.66591816,0.00929703,0.08613854,0.60761761,0.00741985,1
0.09612825,0.68455503,0.00924064,0.08723611,0.63007565,0.00761014,0.09667156,0.68559317,0.00934539,0.08614868,0.62425968,0.0074216,1
0.09525838,0.68015587,0.00907416,0.08628021,0.62588444,0.00744428,0.0972664,0.68694339,0.00946075,0.08653896,0.62737837,0.00748899,1
0.09302529,0.66695526,0.0086537,0.08460695,0.60853437,0.00715834,0.09517466,0.6744997,0.00905822,0.08416797,0.6074316,0.00708425,1
0.09520099,0.66025382,0.00906323,0.08661592,0.60515562,0.00750232,0.09780065,0.66884112,0.00956497,0.08662523,0.60396943,0.00750393,1
0.09366308,0.69211374,0.00877277,0.08406418,0.61911459,0.00706679,0.09412772,0.67962698,0.00886003,0.08430096,0.62268256,0.00710665,1
0.091098,0.67569558,0.00829885,0.0822037,0.60813086,0.00675745,0.09215096,0.66913395,0.0084918,0.08196047,0.60960837,0.00671752,1
0.08908334,0.65040965,0.00793584,0.08067433,0.58870113,0.00650835,0.09133041,0.65296328,0.00834124,0.08076159,0.59117155,0.00652244,1
0.09052115,0.67240496,0.00819408,0.08241704,0.61292329,0.00679257,0.09355404,0.67807077,0.00875236,0.08225708,0.61564003,0.00676623,1
0.09483722,0.67580293,0.0089941,0.08518168,0.608465,0.00725592,0.09537489,0.66597236,0.00909637,0.08518631,0.60618963,0.00725671,1
0.09210115,0.66623406,0.00848262,0.0836727,0.6001019,0.00700112,0.09481451,0.67114444,0.00898979,0.08351447,0.60677786,0.00697467,1
0.092925,0.66560013,0.00863506,0.08457723,0.60632677,0.00715331,0.09538189,0.67414618,0.00909771,0.08406339,0.6089336,0.00706665,1
0.09090608,0.64974932,0.00826392,0.08251031,0.59389191,0.00680795,0.093147,0.65737985,0.00867636,0.08225474,0.59316791,0.00676584,1
0.09307319,0.66952552,0.00866262,0.0841874,0.60094994,0.00708752,0.0950739,0.66501963,0.00903905,0.08404772,0.59766664,0.00706402,1
0.09538648,0.66530703,0.00909858,0.0866803,0.59760787,0.00751347,0.09831925,0.66835276,0.00966667,0.08655447,0.60171572,0.00749168,1
0.09241884,0.66763542,0.00854124,0.08411465,0.60313968,0.00707528,0.09566002,0.67366229,0.00915084,0.08375288,0.59928436,0.00701454,1
0.09485715,0.6689477,0.00899788,0.08624507,0.60209099,0.00743821,0.09782711,0.6736593,0.00957014,0.08598349,0.60604806,0.00739316,1
0.09369753,0.655579,0.00877923,0.08522671,0.59337721,0.00726359,0.09694197,0.66226049,0.00939775,0.0850875,0.59184552,0.00723988,1
0.09494983,0.68424809,0.00901547,0.08607419,0.61313121,0.00740877,0.09704945,0.68289645,0.00941859,0.08576215,0.61800816,0.00735515,1
0.08609915,0.65344398,0.00741306,0.07882245,0.58760162,0.00621298,0.09082612,0.66763546,0.00824938,0.07866343,0.59222876,0.00618794,1
0.09032396,0.65100198,0.00815842,0.08208608,0.58952914,0.00673813,0.09327784,0.65374605,0.00870076,0.08207591,0.58665564,0.00673646,1
0.09167713,0.65195302,0.0084047,0.08401667,0.59477366,0.0070588,0.09599841,0.66519025,0.00921569,0.08370406,0.59492964,0.00700637,1
0.08927736,0.63935578,0.00797045,0.08241258,0.58723876,0.00679183,0.09511625,0.66385747,0.0090471,0.08193174,0.58589014,0.00671281,1
0.10433517,0.66992609,0.01088583,0.09414668,0.60087871,0.0088636,0.10602446,0.66185138,0.01124119,0.09417014,0.6033535,0.00886802,1
0.09244145,0.65428263,0.00854542,0.08457041,0.60086445,0.00715215,0.09690391,0.67291758,0.00939037,0.08466968,0.59868463,0.00716896,1
0.09415549,0.648401,0.00886526,0.08627858,0.59385624,0.00744399,0.09899074,0.66769091,0.00979917,0.08616352,0.5930617,0.00742415,1
0.09572469,0.65827747,0.00916322,0.08785051,0.6028074,0.00771771,0.10057075,0.67869577,0.01011448,0.08755852,0.60376237,0.00766649,1
0.09792728,0.66791888,0.00958975,0.08901351,0.60834057,0.0079234,0.10096026,0.67545154,0.01019297,0.08885291,0.60226463,0.00789484,1
0.09383327,0.66539632,0.00880468,0.08553998,0.60237438,0.00731709,0.09761027,0.67676926,0.00952777,0.08528733,0.60432577,0.00727393,1
0.10073122,0.6831665,0.01014678,0.09183876,0.62675042,0.00843436,0.10448975,0.69432275,0.01091811,0.09155728,0.61992082,0.00838273,1
0.09939897,0.69078091,0.00988015,0.09057663,0.62436958,0.00820413,0.10308732,0.697716,0.010627,0.09074971,0.62883772,0.00823551,1
0.09999279,0.69198644,0.00999856,0.09119636,0.62943873,0.00831678,0.10390393,0.70116635,0.01079603,0.09115131,0.6249232,0.00830856,1
0.0959614,0.6737047,0.00920859,0.08720692,0.61067122,0.00760505,0.09919193,0.67948507,0.00983904,0.08721802,0.60711611,0.00760698,1
0.09733099,0.69113889,0.00947332,0.08843907,0.62343745,0.00782147,0.10043689,0.69706196,0.01008757,0.08844994,0.63002881,0.00782339,1
0.10674221,0.67842426,0.0113939,0.09666508,0.61708899,0.00934414,0.10863149,0.67537607,0.0118008,0.09631171,0.61673828,0.00927595,1
0.09731891,0.67762733,0.00947097,0.08853351,0.61377059,0.00783818,0.10075419,0.68350509,0.01015141,0.08852929,0.61048745,0.00783743,1
0.09294866,0.66308909,0.00863945,0.08507271,0.60035607,0.00723737,0.09798349,0.68073804,0.00960077,0.08515497,0.60615687,0.00725137,1
0.09625484,0.67224739,0.00926499,0.08774943,0.610434,0.00769996,0.10030225,0.68339366,0.01006054,0.08760604,0.60594394,0.00767482,1
0.09935757,0.687665,0.00987193,0.0902663,0.61997425,0.00814801,0.10217711,0.6880234,0.01044016,0.09015817,0.62375585,0.00812849,1
0.09528362,0.66489427,0.00907897,0.08731767,0.60665879,0.00762438,0.09972418,0.68046059,0.00994491,0.08704169,0.60639533,0.00757626,1
0.09409266,0.66757488,0.00885343,0.08598446,0.6085048,0.00739333,0.09853365,0.68078845,0.00970888,0.08588502,0.60295995,0.00737624,1
0.09424862,0.65697025,0.0088828,0.08640576,0.60123033,0.00746596,0.09967684,0.67823718,0.00993547,0.08657366,0.59844552,0.007495,1
0.09974904,0.68010808,0.00994987,0.09138457,0.62189113,0.00835114,0.10375969,0.69563344,0.01076607,0.09087825,0.62278601,0.00825886,1
0.08899806,0.64144145,0.00792066,0.08188323,0.58814779,0.00670486,0.09495531,0.67027191,0.00901651,0.08201629,0.58945801,0.00672667,1
0.09133002,0.65409205,0.00834117,0.08408267,0.60008969,0.0070699,0.09656638,0.67912827,0.00932507,0.08357993,0.59933782,0.0069856,1
0.10775711,0.68151505,0.01161159,0.0973664,0.61288206,0.00948021,0.10925904,0.67435944,0.01193754,0.09715933,0.6125516,0.00943994,1
0.09901812,0.67833342,0.00980459,0.08944334,0.60510359,0.00800011,0.10115033,0.67127344,0.01023139,0.08996911,0.60898464,0.00809444,1
0.09425957,0.65422491,0.00888487,0.0855081,0.5960388,0.00731163,0.09611456,0.65715595,0.00923801,0.08496363,0.59570411,0.00721882,1
0.08183809,0.6362648,0.00669747,0.0742621,0.56711091,0.00551486,0.08465285,0.63591891,0.00716611,0.07458361,0.5725477,0.00556272,1
0.1031994,0.65941479,0.01065012,0.09515315,0.60791562,0.00905412,0.10947811,0.68383118,0.01198546,0.09460862,0.60241163,0.00895079,1
0.10428867,0.66630606,0.01087613,0.09565686,0.61224342,0.00915023,0.10880641,0.68241195,0.01183884,0.09491552,0.61011959,0.00900896,1
0.09803617,0.64193017,0.00961109,0.09036111,0.59126323,0.00816513,0.10477088,0.67128011,0.01097694,0.09022963,0.59138422,0.00814139,1
0.10852373,0.66995402,0.0117774,0.09978163,0.6092931,0.00995637,0.11446218,0.68589664,0.01310159,0.0993614,0.61320491,0.00987269,1
0.10125942,0.64703019,0.01025347,0.09319042,0.59155104,0.00868445,0.10709445,0.66437637,0.01146922,0.09257443,0.58504677,0.00857002,1
0.10381949,0.65776873,0.01077849,0.09566323,0.595982,0.00915145,0.11042507,0.67383432,0.0121937,0.09524231,0.59907559,0.0090711,1
0.10548053,0.65930968,0.01112614,0.09743321,0.60210283,0.00949323,0.11279529,0.67898151,0.01272278,0.09708671,0.59845415,0.00942583,1
0.1066666,0.66175299,0.01137776,0.09839224,0.6050171,0.00968103,0.11283142,0.67840836,0.01273093,0.0977305,0.59790872,0.00955125,1
0.10910466,0.69503032,0.01190383,0.09939641,0.63274256,0.00987965,0.11261671,0.70252966,0.01268252,0.09895922,0.63356376,0.00979293,1
0.10509717,0.64933053,0.01104541,0.0966492,0.59427924,0.00934107,0.11079265,0.66494079,0.01227501,0.09608536,0.58763327,0.0092324,1
0.08295546,0.64010635,0.00688161,0.0753865,0.57296019,0.00568312,0.08572325,0.64197044,0.00734848,0.07551487,0.57720305,0.0057025,1
0.11588421,0.68504026,0.01342915,0.10593452,0.62504313,0.01122212,0.12011289,0.69470133,0.01442711,0.10533966,0.62569221,0.01109644,1
0.10518329,0.65806807,0.01106352,0.09716187,0.60543743,0.00944043,0.11224084,0.68185855,0.01259801,0.09669396,0.59927822,0.00934972,1
0.10590632,0.66276801,0.01121615,0.09762951,0.60571895,0.00953152,0.11235233,0.68463942,0.01262305,0.09711737,0.60660368,0.00943178,1
0.11081286,0.6643279,0.01227949,0.10155599,0.61087391,0.01031362,0.11623949,0.68245016,0.01351162,0.1012866,0.60735084,0.01025897,1
0.10711096,0.66050859,0.01147276,0.09879987,0.6071327,0.00976141,0.1132085,0.68315166,0.01281616,0.09813229,0.60591643,0.00962995,1
0.10151332,0.66026122,0.01030495,0.09354567,0.60276669,0.00875079,0.10798078,0.67781653,0.01165985,0.09298494,0.59556709,0.0086462,1
0.10603865,0.66523679,0.0112442,0.0974155,0.60389889,0.00948978,0.1120154,0.68094388,0.01254745,0.09705228,0.60607104,0.00941914,1
0.10496346,0.67717333,0.01101733,0.09474781,0.61220787,0.00897715,0.10640091,0.67186947,0.01132115,0.09464521,0.61421607,0.00895772,1
0.1019613,0.66542922,0.01039611,0.09264843,0.6022768,0.00858373,0.10506298,0.66572244,0.01103823,0.0926539,0.6033477,0.00858475,1
0.10998218,0.68349884,0.01209608,0.09950606,0.62422155,0.00990146,0.11174752,0.68298284,0.01248751,0.09941786,0.62442782,0.00988391,1
0.10046464,0.66193309,0.01009314,0.09125977,0.60623088,0.00832835,0.10321552,0.66935766,0.01065344,0.09134732,0.60658588,0.00834433,1
0.10383426,0.67502895,0.01078155,0.09451216,0.62073493,0.00893255,0.10680408,0.68088432,0.01140711,0.09439458,0.61504061,0.00891034,1
0.10682361,0.67767271,0.01141128,0.09689265,0.61883572,0.00938819,0.10871317,0.67969785,0.01181855,0.09674651,0.6222954,0.00935989,1
0.09326416,0.66273881,0.0086982,0.08410243,0.59565322,0.00707322,0.09468509,0.65618213,0.00896527,0.0842468,0.59813553,0.00709752,1
0.09326814,0.6603101,0.00869895,0.0843915,0.59395698,0.00712193,0.09541595,0.65909196,0.0091042,0.08425524,0.59666482,0.00709895,1
0.09267427,0.62937363,0.00858852,0.08430054,0.5740128,0.00710658,0.09567213,0.63928475,0.00915316,0.0841325,0.57500013,0.00707828,1
0.09515703,0.68089796,0.00905486,0.08624944,0.61888686,0.00743897,0.09721458,0.67870046,0.00945068,0.086147,0.61991819,0.00742131,1
0.10081888,0.68368018,0.01016445,0.09058323,0.6149562,0.00820532,0.10099462,0.67194349,0.01019991,0.09033292,0.61679071,0.00816004,1
0.09845746,0.67215813,0.00969387,0.08878837,0.61053498,0.00788337,0.09878873,0.66391104,0.00975921,0.08842576,0.61220676,0.00781911,1
0.09304974,0.66400102,0.00865825,0.08413033,0.60697629,0.00707791,0.09444048,0.66462116,0.008919,0.08413116,0.60443479,0.00707805,1
0.09585978,0.67606643,0.0091891,0.08625969,0.60881244,0.00744073,0.09649388,0.667367,0.00931107,0.0860296,0.6074926,0.00740109,1
0.08884234,0.63752094,0.00789296,0.08085545,0.58550138,0.0065376,0.09172949,0.64850474,0.0084143,0.08077323,0.5809679,0.00652431,1
0.08938227,0.65175108,0.00798919,0.08102565,0.59789577,0.00656516,0.09148824,0.65808899,0.0083701,0.0809766,0.5916464,0.00655721,1
0.08954079,0.65376453,0.00801755,0.08104475,0.59560009,0.00656825,0.09075785,0.65632346,0.00823699,0.08056229,0.59414286,0.00649028,1
0.09634443,0.70075465,0.00928225,0.08641728,0.63541929,0.00746795,0.09605285,0.68718525,0.00922615,0.0866511,0.63569175,0.00750841,1
0.09523229,0.68745677,0.00906919,0.08491856,0.61878126,0.00721116,0.09373851,0.66785524,0.00878691,0.08483293,0.62300216,0.00719663,1
0.09274759,0.63872696,0.00860212,0.0837989,0.58002691,0.00702226,0.09405751,0.64057804,0.00884682,0.08354737,0.57850439,0.00698016,1
0.09142014,0.66081263,0.00835764,0.0833454,0.60875563,0.00694646,0.09441102,0.67147805,0.00891344,0.0833309,0.60814075,0.00694404,1
0.08887962,0.64584048,0.00789959,0.08059444,0.58872767,0.00649546,0.09044974,0.651547,0.00818115,0.0801115,0.58980049,0.00641785,1
0.09462692,0.66392042,0.00895425,0.08593107,0.61010959,0.00738415,0.09649773,0.67082631,0.00931181,0.08565426,0.60698084,0.00733665,1
0.09198375,0.65158233,0.00846101,0.08395378,0.59668185,0.00704824,0.09487724,0.66426606,0.00900169,0.0834751,0.59841319,0.00696809,1
0.09705787,0.67292789,0.00942023,0.0883504,0.61880388,0.00780579,0.099425,0.67977736,0.00988533,0.08793377,0.61889639,0.00773235,1
0.10456083,0.67333005,0.01093297,0.09367747,0.60301873,0.00877547,0.10426334,0.65736183,0.01087084,0.0934501,0.60307476,0.00873292,1
0.09976625,0.6497259,0.0099533,0.09002286,0.58503742,0.00810411,0.10141526,0.6449557,0.01028506,0.0898465,0.58279589,0.00807239,1
0.10075176,0.6585993,0.01015092,0.09091477,0.59408761,0.00826549,0.10225271,0.65430876,0.01045562,0.0907251,0.59484927,0.00823104,1
0.10088815,0.65926661,0.01017842,0.09104641,0.59519725,0.00828945,0.10263132,0.65517489,0.01053319,0.09097834,0.59328105,0.00827706,1
0.11348549,0.71688257,0.01287896,0.10153284,0.65504435,0.01030892,0.11189293,0.70605123,0.01252003,0.10132203,0.65539793,0.01026615,1
0.09464281,0.65270595,0.00895726,0.08601001,0.5993634,0.00739772,0.09692249,0.65919467,0.00939397,0.08541669,0.59691811,0.00729601,1
0.10383121,0.66405589,0.01078092,0.09389441,0.60799543,0.00881616,0.10545127,0.66636921,0.01111997,0.09378057,0.60635334,0.0087948,1
0.10619999,0.67063988,0.01127844,0.09599544,0.61415164,0.00921512,0.10718597,0.6693675,0.01148883,0.09545645,0.61171184,0.00911193,1
0.09558639,0.63887907,0.00913676,0.08677145,0.58449048,0.00752928,0.09852389,0.64807914,0.00970696,0.08679811,0.58299037,0.00753391,1
0.09877363,0.65393642,0.00975623,0.08937573,0.5957339,0.00798802,0.10004424,0.65372884,0.01000885,0.08915039,0.59644518,0.00794779,1
0.09640234,0.63360214,0.00929341,0.08737116,0.57842579,0.00763372,0.0990474,0.64127605,0.00981039,0.08752907,0.57948153,0.00766134,1
0.0991507,0.65787723,0.00983086,0.0899165,0.59973285,0.00808498,0.10146911,0.65907496,0.01029598,0.08981965,0.59676244,0.00806757,1
0.10654188,0.67997395,0.01135117,0.09624003,0.61632675,0.00926214,0.10747528,0.67139268,0.01155094,0.09573976,0.6161716,0.0091661,1
0.09929718,0.64549514,0.00985993,0.09079081,0.59448859,0.00824297,0.10283798,0.65882695,0.01057565,0.09036191,0.58977847,0.00816527,1
0.10182217,0.65393323,0.01036775,0.09250963,0.59704601,0.00855803,0.10330878,0.65530539,0.0106727,0.091541,0.59439541,0.00837975,1
0.09852741,0.65067892,0.00970765,0.0898052,0.59533784,0.00806497,0.10085536,0.6565216,0.0101718,0.08901808,0.59344796,0.00792422,1
0.10281535,0.65411625,0.010571,0.09343928,0.59841046,0.0087309,0.1050842,0.66240691,0.01104269,0.09297463,0.59957362,0.00864428,1
0.09488739,0.62552274,0.00900362,0.08676793,0.57343129,0.00752867,0.09867292,0.63997753,0.00973635,0.08646813,0.57260258,0.00747674,1
0.10044267,0.65638125,0.01008873,0.09176598,0.59610277,0.00842099,0.1038555,0.66118737,0.01078596,0.09106182,0.59678276,0.00829226,1
0.09763607,0.65557647,0.0095328,0.08920582,0.5948502,0.00795768,0.10157404,0.66189072,0.01031729,0.08888588,0.59332121,0.0079007,1
0.10244737,0.6500088,0.01049546,0.09336606,0.59638395,0.00871722,0.10458519,0.65668007,0.01093806,0.09221052,0.59127659,0.00850278,1
0.09851452,0.68461366,0.00970511,0.08861191,0.62200457,0.00785207,0.09824668,0.67762419,0.00965241,0.0879834,0.62050251,0.00774108,1
0.09425543,0.67077687,0.00888409,0.08557681,0.60840247,0.00732339,0.09686605,0.67286878,0.00938303,0.08526246,0.60823546,0.00726969,1
0.10095962,0.69735516,0.01019285,0.0906066,0.62848576,0.00820956,0.10091224,0.6845884,0.01018328,0.09029326,0.62639067,0.00815287,1
0.09857365,0.68080867,0.00971676,0.08860379,0.612597,0.00785063,0.09899728,0.67073179,0.00980046,0.08855203,0.61538724,0.00784146,1
0.09618053,0.66738555,0.00925069,0.08683848,0.60416746,0.00754092,0.09793413,0.66538594,0.00959109,0.08688487,0.60309438,0.00754898,1
0.09002906,0.64706119,0.00810523,0.08203599,0.59365891,0.0067299,0.0926403,0.65668489,0.00858223,0.0817766,0.58994712,0.00668741,1
0.10108381,0.66146083,0.01021794,0.0920644,0.61025521,0.00847585,0.10402582,0.67202408,0.01082137,0.09181358,0.60815057,0.00842973,1
0.09254792,0.64754657,0.00856512,0.08425384,0.5912411,0.00709871,0.09488098,0.65567479,0.0090024,0.0838225,0.59443462,0.00702621,1
0.08633398,0.63315041,0.00745356,0.07848349,0.57731252,0.00615966,0.08886294,0.64013376,0.00789662,0.07833849,0.57662809,0.00613692,1
0.09502939,0.66577187,0.00903059,0.08610913,0.60645823,0.00741478,0.09711141,0.66582967,0.00943063,0.08587908,0.60360864,0.00737522,1
0.09566563,0.66020976,0.00915191,0.08687123,0.59832824,0.00754661,0.09773045,0.66215816,0.00955124,0.08636147,0.60059596,0.0074583,1
0.09813037,0.68914645,0.00962957,0.08869425,0.62582373,0.00786667,0.09912904,0.68976303,0.00982657,0.08835842,0.62757356,0.00780721,1
0.09780841,0.66087663,0.00956649,0.08857679,0.59739533,0.00784585,0.1001193,0.65948779,0.01002387,0.08851618,0.59447961,0.00783511,1
0.09728209,0.67503155,0.00946381,0.08818951,0.60682186,0.00777739,0.09962506,0.67688195,0.00992515,0.08793072,0.61259906,0.00773181,1
0.09842932,0.65540566,0.00968833,0.08948644,0.59920291,0.00800782,0.10132989,0.6646086,0.01026775,0.08938617,0.59922099,0.00798989,1
0.09404612,0.63348144,0.00884467,0.08625301,0.57806777,0.00743958,0.09824052,0.64989355,0.0096512,0.08577362,0.57860142,0.00735711,1
0.09763519,0.65511951,0.00953263,0.0884655,0.59602346,0.00782614,0.09973182,0.6573901,0.00994644,0.08823993,0.59397579,0.00778628,1
0.1125455,0.68572035,0.01266649,0.10186169,0.62124448,0.0103758,0.11392212,0.67687534,0.01297825,0.10154392,0.62052063,0.01031117,1
0.09000725,0.63278222,0.00810131,0.08223362,0.5746525,0.00676237,0.09403368,0.64281547,0.00884233,0.08209293,0.57017043,0.00673925,1
0.09167799,0.64238416,0.00840485,0.08368713,0.58106678,0.00700354,0.09519327,0.65087428,0.00906176,0.08332834,0.5832094,0.00694361,1
0.09017122,0.65764569,0.00813085,0.08169562,0.59444806,0.00667417,0.09247986,0.65912228,0.00855252,0.08148072,0.5892886,0.00663911,1
0.09195452,0.66771446,0.00845563,0.0831739,0.59967175,0.0069179,0.09408271,0.66624075,0.00885156,0.08306175,0.60347479,0.00689925,1
0.08865911,0.61997606,0.00786044,0.08142414,0.56798561,0.00662989,0.09370334,0.64159047,0.00878032,0.08128455,0.56735534,0.00660718,1
0.09120254,0.63818215,0.0083179,0.08363594,0.58375137,0.00699497,0.09570995,0.65638554,0.00916039,0.08334116,0.58283949,0.00694575,1
0.0940233,0.65776355,0.00884038,0.08555365,0.59701322,0.00731943,0.09753783,0.66485385,0.00951363,0.08550168,0.59345776,0.00731054,1
0.09452155,0.65949776,0.00893432,0.0861609,0.60376777,0.0074237,0.09785329,0.67053945,0.00957527,0.08595086,0.6032992,0.00738755,1
0.09061513,0.64922321,0.0082111,0.08283037,0.59468328,0.00686087,0.09471373,0.6660463,0.00897069,0.08287427,0.59506946,0.00686814,1
0.09112147,0.65764436,0.00830312,0.08274688,0.58974486,0.00684705,0.09412412,0.65959597,0.00885935,0.08265316,0.59325059,0.00683155,1
0.08280072,0.65917345,0.00685596,0.07465989,0.59297459,0.0055741,0.08394998,0.65603139,0.0070476,0.07474871,0.5940278,0.00558737,1
0.10617594,0.70482642,0.01127333,0.09589548,0.63976666,0.00919594,0.10738306,0.70063259,0.01153112,0.09573842,0.64167357,0.00916584,1
0.08975687,0.63106423,0.0080563,0.08245781,0.58081008,0.00679929,0.09517806,0.65682358,0.00905886,0.08244643,0.57884847,0.00679741,1
0.09980367,0.66941498,0.00996077,0.09089618,0.61372107,0.00826211,0.10257541,0.67871714,0.01052172,0.09047444,0.61294946,0.00818562,1
0.09276342,0.64852718,0.00860505,0.08503041,0.59131469,0.00723017,0.09724652,0.66470114,0.00945689,0.08470535,0.59256696,0.007175,1
0.09640554,0.65992467,0.00929403,0.08793715,0.59686984,0.00773294,0.10047049,0.66811067,0.01009432,0.08792343,0.60039601,0.00773053,1
0.09677449,0.65906346,0.0093653,0.08783797,0.5978134,0.00771551,0.09959478,0.66207664,0.00991912,0.08771307,0.59364225,0.00769358,1
0.09264984,0.63582374,0.00858399,0.08515605,0.58391163,0.00725155,0.09771391,0.65792513,0.00954801,0.08479879,0.583211,0.00719083,1
0.09092546,0.63367834,0.00826744,0.08352298,0.58324273,0.00697609,0.09633286,0.65831303,0.00928002,0.08346784,0.58071068,0.00696688,1
0.09615046,0.6579969,0.00924491,0.08777795,0.60043745,0.00770497,0.09964178,0.66846411,0.00992848,0.08749044,0.60082257,0.00765458,1
0.09277412,0.6446732,0.00860704,0.0850934,0.58483314,0.00724089,0.09789131,0.66168548,0.00958271,0.08500391,0.58777754,0.00722566,1
